ID,ZIP Code,Personal Loan,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
2517,94720,0,28,3,74,3,2.6,3,0,0,0,0,0
2518,95616,0,57,31,120,2,2,1,0,0,0,0,1
2519,95125,0,61,37,50,4,1.3,2,0,0,0,0,1
2520,92121,0,60,36,10,2,1,1,0,0,0,1,1
2521,90095,0,56,29,45,4,2.5,2,113,0,0,1,0
2522,94551,0,49,23,29,4,1.8,1,0,0,0,1,1
2523,94025,0,63,37,145,2,6.9,1,0,0,0,1,0
2524,95403,0,49,23,100,2,6.3,1,0,0,0,0,0
2525,95678,0,49,25,24,3,0.4,1,0,0,0,1,0
2526,95816,0,32,8,60,1,1.2,1,0,0,0,1,1
2527,95616,0,26,1,50,4,0.6,2,0,0,0,0,0
2528,95120,0,27,1,43,3,1.1,2,0,0,0,0,0
2529,91335,0,57,31,79,3,4.4,1,0,0,0,0,1
2530,95819,0,29,5,44,3,0.1,2,0,0,0,1,1
2531,90024,0,56,30,31,4,1.5,3,0,0,0,1,0
2532,94305,0,59,35,14,2,1,1,107,0,0,1,0
2533,94608,0,53,28,19,4,0.8,1,106,0,0,0,1
2534,93023,1,54,29,111,1,1.1,2,0,0,0,1,0
2535,94402,0,56,30,90,1,1.9,2,0,0,0,1,0
2536,90274,0,50,25,21,2,0.7,3,129,0,0,0,0
2537,94949,1,51,25,104,1,4.2,2,0,0,0,1,0
2538,94303,0,53,27,75,1,1.9,2,0,0,0,1,0
2539,92037,0,37,12,175,2,7.8,1,297,0,0,1,1
2540,95929,1,32,7,98,1,4.2,1,171,1,1,0,0
2541,95521,0,49,23,41,4,0.1,1,153,0,0,1,0
2542,90212,1,34,8,171,2,2.2,2,569,0,0,1,0
2543,92630,0,54,30,79,4,1.6,2,0,0,0,1,0
2544,94117,0,64,39,24,4,0.6,2,0,0,0,0,0
2545,95039,1,58,34,90,1,3.6,2,0,0,0,0,0
2546,94720,0,25,-1,39,3,2.4,2,0,0,0,1,0
2547,91911,0,50,25,9,2,0,1,0,1,0,0,0
2548,90245,0,38,13,15,2,0.1,2,90,0,0,1,0
2549,91343,0,48,24,80,1,2.7,1,0,0,0,1,0
2550,95060,0,41,15,63,1,0.7,3,79,0,0,0,1
2551,93106,0,32,8,20,1,0.5,3,102,0,0,1,0
2552,92120,0,46,22,43,2,2.1,3,0,1,1,1,1
2553,95822,0,39,15,65,1,1.5,3,0,0,0,0,0
2554,93907,0,39,15,91,2,1.7,2,151,0,0,0,0
2555,93940,0,63,39,53,1,0.8,1,0,0,0,0,0
2556,94143,0,58,32,110,3,1.7,2,0,0,0,0,0
2557,92831,0,28,4,82,3,1.5,1,103,0,0,1,0
2558,94553,0,36,11,23,4,0.2,3,0,0,0,1,0
2559,95136,0,43,19,172,2,6.67,1,0,0,0,1,0
2560,90212,0,36,12,88,2,2.7,1,0,0,0,1,0
2561,93943,0,44,18,71,2,0.8,3,0,0,0,1,0
2562,94720,1,31,5,180,1,2.9,3,144,1,0,0,0
2563,92521,0,45,21,39,2,2.1,3,184,0,0,0,1
2564,90401,0,39,13,94,1,1.5,3,0,0,0,0,1
2565,94126,0,43,16,25,3,1,2,0,0,0,1,0
2566,94708,0,40,15,10,2,0,3,102,0,0,1,0
2567,94305,0,30,5,42,1,1,1,184,0,0,0,0
2568,92333,0,58,33,142,2,3.9,1,0,0,0,0,1
2569,92373,0,46,21,34,2,1.3,1,0,0,0,1,0
2570,90024,0,35,10,139,1,4.6,1,0,0,0,0,0
2571,95621,0,30,4,154,2,4.5,1,207,0,0,1,0
2572,91768,0,34,8,40,2,2,3,89,0,0,0,0
2573,93907,0,62,32,33,1,1.5,3,140,0,0,1,1
2574,90095,0,58,34,80,2,1.6,1,0,0,0,1,1
2575,92037,0,45,18,10,3,0.67,2,100,0,0,1,0
2576,90401,0,42,16,41,3,0.5,3,0,0,0,1,0
2577,93711,0,60,36,30,4,1.3,1,118,0,0,1,1
2578,95521,0,55,29,78,1,0.8,3,190,0,0,1,0
2579,90638,0,45,21,164,1,5,1,0,0,0,0,1
2580,92780,0,52,27,23,1,0.4,3,0,0,0,0,0
2581,92624,0,31,7,149,1,6,1,0,0,0,0,0
2582,94132,0,60,34,25,4,0.7,3,0,0,0,1,0
2583,95010,0,33,9,42,1,2.1,3,0,0,0,1,0
2584,91302,0,37,11,71,1,2.5,1,185,0,0,1,1
2585,94606,1,59,34,114,3,4.2,2,0,0,0,1,0
2586,91320,0,51,26,70,1,2.8,2,0,0,0,1,1
2587,92675,1,47,23,149,4,6.1,1,0,0,0,0,1
2588,94998,0,60,33,55,4,2.5,2,0,0,0,1,0
2589,93065,0,61,36,29,1,1.3,1,0,0,0,0,0
2590,90840,0,64,40,123,1,3.8,1,0,0,0,1,1
2591,95814,1,46,20,152,1,7.4,3,374,0,1,1,1
2592,95131,0,31,7,8,4,0.7,2,0,0,0,0,0
2593,94710,0,57,32,69,4,0.7,1,245,0,0,0,0
2594,96003,1,48,23,161,4,7.9,3,310,0,0,0,0
2595,94024,0,48,23,79,1,0.2,2,0,0,0,0,0
2596,92780,0,35,10,105,1,4.6,1,0,0,0,0,0
2597,95032,0,33,8,39,3,2.3,1,0,0,0,0,0
2598,92653,0,47,23,163,1,5,1,0,0,0,0,0
2599,94005,0,46,20,9,1,0.2,1,0,0,0,1,0
2600,91006,0,44,20,71,4,2,3,0,0,0,0,1
2601,92868,0,42,18,51,3,2.1,3,0,0,0,0,0
2602,90277,0,50,24,32,1,1.4,3,167,0,0,0,0
2603,93108,1,52,26,161,4,4.3,1,0,0,1,1,1
2604,90049,0,53,27,60,1,0.2,1,0,0,0,1,0
2605,92521,0,37,10,35,4,1,2,0,0,0,0,0
2606,94305,0,64,40,41,4,1.2,2,0,0,0,1,0
2607,92648,0,46,22,73,2,1.7,1,216,0,0,1,0
2608,94305,0,57,33,49,4,1.5,1,214,1,1,1,1
2609,94024,0,61,35,79,2,2,1,194,0,0,1,1
2610,93407,0,42,18,120,2,7.5,1,0,1,0,0,0
2611,94501,0,40,16,60,2,3.2,1,0,0,0,0,0
2612,95051,0,33,8,78,3,0.6,2,0,0,0,1,0
2613,95138,0,50,26,40,4,1.1,2,131,0,0,0,0
2614,94501,1,52,26,110,2,5.4,3,204,1,1,1,0
2615,92093,1,35,11,160,4,5.7,3,0,1,0,0,0
2616,94542,0,57,32,68,4,0.7,1,191,0,0,1,1
2617,92182,0,56,31,49,2,1.6,3,103,0,0,1,0
2618,92037,0,44,20,65,2,2.5,1,0,0,0,1,0
2619,92704,0,23,-3,55,3,2.4,2,145,0,0,1,0
2620,92093,0,33,8,62,3,2.3,1,98,0,0,0,1
2621,95616,0,48,22,152,1,0,1,0,0,0,0,0
2622,95126,0,45,18,42,3,2.5,2,0,0,0,0,0
2623,90245,0,54,28,39,4,0.7,2,0,0,0,1,0
2624,94304,1,42,17,111,3,3,1,0,1,1,0,1
2625,94109,0,47,21,82,3,2.1,1,0,0,0,0,0
2626,93943,0,61,36,108,4,3.4,2,0,0,0,1,0
2627,92038,0,53,27,59,2,0.8,3,0,0,0,1,0
2628,93106,0,56,30,61,3,2.5,1,193,0,0,1,0
2629,95819,0,33,6,78,4,2,2,0,1,0,1,0
2630,93943,0,44,18,18,2,0.1,3,0,0,0,1,0
2631,94611,0,63,37,113,4,1.7,3,0,0,0,1,1
2632,92521,0,47,20,62,1,2.67,2,0,0,0,1,0
2633,94720,0,50,24,81,1,4.9,1,248,0,0,1,0
2634,95054,0,49,25,13,3,0.4,1,106,0,0,1,0
2635,94303,0,34,9,75,1,2.8,1,194,0,0,0,0
2636,95616,0,40,14,33,2,0.8,3,89,0,0,1,0
2637,93943,0,38,13,179,1,4.1,1,0,0,0,1,0
2638,94005,0,51,26,69,3,2,2,0,0,0,1,0
2639,94025,0,28,4,45,1,1,3,0,0,0,1,0
2640,95762,0,52,26,59,3,3,2,0,0,0,1,0
2641,94309,0,39,13,81,2,2.8,1,0,0,0,1,0
2642,90095,0,29,5,133,1,5.4,1,212,0,0,1,0
2643,92096,0,54,29,81,2,0,3,0,0,0,1,0
2644,92630,0,63,38,14,4,0.4,2,86,0,0,1,1
2645,94061,0,40,14,28,2,0.8,3,0,0,0,0,0
2646,95125,0,36,12,93,2,2.2,1,0,0,0,1,0
2647,92007,1,45,20,191,3,2.6,3,123,0,0,0,0
2648,91605,0,61,37,155,1,2.9,1,0,0,0,1,0
2649,93105,0,26,0,155,2,7.2,1,0,0,0,0,0
2650,92407,0,33,8,68,4,1.3,1,0,0,0,1,0
2651,95060,0,64,40,52,2,1.1,1,226,0,0,0,0
2652,94025,0,43,17,51,1,0.7,3,0,0,0,0,0
2653,90089,0,24,0,44,4,1.6,1,180,0,0,1,0
2654,94555,0,30,5,121,2,3.1,1,408,0,0,1,0
2655,94965,0,60,36,49,4,2.2,1,204,1,0,1,0
2656,91784,0,50,26,42,2,1,3,78,1,0,1,0
2657,91040,0,40,15,144,1,4.1,1,0,0,0,0,0
2658,94583,0,31,6,72,1,2.6,2,0,0,0,1,0
2659,94304,0,30,4,44,1,1.5,1,109,0,0,0,0
2660,91763,0,60,35,43,3,0.9,3,175,0,0,0,0
2661,93063,0,39,14,74,1,0.1,2,144,1,0,1,0
2662,90009,0,66,41,145,1,2.5,1,0,0,0,1,0
2663,92346,0,65,41,158,2,2.1,1,0,0,0,0,0
2664,91311,0,54,28,78,4,4.9,1,0,0,0,0,0
2665,95014,1,54,29,154,1,2.4,2,352,0,0,1,0
2666,90064,0,35,9,105,2,4.5,3,0,0,0,0,0
2667,92126,0,32,7,100,3,0.6,2,0,0,0,1,0
2668,94112,0,63,39,58,1,0,2,0,0,0,1,0
2669,94507,0,60,35,113,1,0.9,1,406,0,0,1,0
2670,91902,0,43,18,10,2,0.1,2,0,1,0,0,1
2671,94080,0,59,33,142,2,2.7,1,0,0,0,0,0
2672,92093,0,62,37,128,1,2.5,1,0,0,0,0,0
2673,92068,1,30,5,131,3,0.5,3,0,0,0,0,0
2674,92647,0,54,30,88,4,1,2,122,0,0,1,0
2675,90245,0,30,6,101,2,0.6,1,0,0,0,1,0
2676,92115,0,31,1,70,2,1.75,3,0,0,1,1,1
2677,91765,0,44,20,122,1,0.3,1,0,1,0,1,0
2678,91423,0,32,8,70,3,1.5,1,0,0,0,1,0
2679,93023,1,63,38,148,2,4.3,3,0,0,0,1,0
2680,92704,0,57,32,43,2,2.1,3,166,0,0,1,0
2681,95060,0,60,30,31,1,1.5,3,0,0,0,1,0
2682,94609,0,37,11,35,2,0.8,3,0,0,0,0,0
2683,90032,0,53,27,81,4,2.6,3,0,0,0,1,0
2684,95812,0,51,25,19,1,1.4,3,98,0,0,0,0
2685,92028,0,30,5,98,4,1.8,3,129,1,1,1,1
2686,90280,0,28,2,101,4,2.1,3,0,0,0,1,0
2687,95053,0,50,24,81,2,0.4,3,0,0,0,0,0
2688,93561,0,52,27,135,1,0.6,1,452,0,0,1,0
2689,94542,0,56,30,34,2,0.7,2,0,0,0,1,0
2690,91730,0,40,16,104,1,3.4,1,249,0,0,0,0
2691,90245,0,64,38,29,3,0.7,2,0,0,0,1,0
2692,95064,1,61,36,119,2,5.4,2,0,0,0,1,0
2693,90230,0,46,20,82,2,1.7,2,0,0,0,1,1
2694,90089,0,55,29,62,1,0.2,1,0,0,0,1,0
2695,94720,0,45,19,85,3,2.1,1,0,0,0,1,1
2696,94960,0,40,15,8,2,0.1,2,0,0,0,0,0
2697,91711,0,63,37,78,4,1.7,3,0,0,0,1,0
2698,93407,0,57,32,44,3,0.5,2,0,0,0,1,0
2699,95819,0,38,14,122,2,8,1,0,0,0,1,1
2700,90035,0,37,11,22,3,0.1,2,114,0,0,0,0
2701,94590,0,31,5,39,4,2.2,2,0,0,0,1,1
2702,94305,0,50,26,55,1,1.6,2,0,0,0,1,0
2703,94063,0,42,18,144,2,6.1,1,158,0,0,0,0
2704,92521,0,51,27,71,1,2.6,2,0,0,0,0,1
2705,91710,0,38,13,191,2,3,1,0,0,0,1,0
2706,92831,0,53,26,22,1,0.5,2,100,0,0,1,0
2707,90740,0,43,17,158,1,2.4,1,0,0,0,1,0
2708,90089,1,35,9,131,3,0.3,3,0,0,1,1,1
2709,95670,0,49,24,75,1,2.8,2,160,0,0,0,1
2710,94305,0,28,4,69,3,0.7,2,170,0,0,0,0
2711,94304,0,51,27,39,2,0.8,1,0,0,0,0,0
2712,94939,0,39,14,34,4,1.7,1,0,0,0,1,1
2713,91320,0,31,7,32,1,1.7,1,0,0,0,1,0
2714,92028,0,44,18,129,1,5.7,1,0,0,0,1,0
2715,92870,1,46,20,158,3,5.4,1,432,0,0,0,1
2716,90089,0,42,18,54,1,1.8,1,0,0,0,1,0
2717,92182,0,41,17,34,1,2,2,0,0,0,0,0
2718,95422,0,23,-2,45,4,0.6,2,0,0,0,1,1
2719,95064,0,59,33,68,2,2.3,3,0,1,0,0,0
2720,95929,0,47,21,53,1,1.5,2,0,0,0,1,0
2721,93302,0,48,23,32,1,0.1,1,0,0,0,0,1
2722,92121,1,58,33,173,2,7.2,3,0,0,0,1,0
2723,92126,0,58,34,31,4,0.4,1,0,0,0,0,0
2724,94558,0,54,29,72,2,3.7,1,144,0,0,1,0
2725,90212,0,49,24,30,4,0.4,2,157,0,1,1,1
2726,92675,0,63,38,138,1,2.5,1,0,0,0,1,0
2727,92028,0,62,37,18,1,1.5,2,127,0,0,0,0
2728,90840,0,45,19,69,1,2.8,1,220,0,0,1,1
2729,94555,0,39,13,58,3,2.1,1,247,0,0,1,0
2730,90007,0,58,34,63,4,1.5,1,0,0,0,1,0
2731,90401,0,56,30,43,2,0.3,1,0,1,0,0,0
2732,96651,0,29,5,28,1,0.2,3,0,0,0,1,0
2733,93106,0,33,9,38,1,2.1,3,133,0,0,0,0
2734,93107,0,55,29,72,3,0.3,2,147,0,0,0,0
2735,94126,0,56,31,64,4,0.9,1,0,0,0,1,0
2736,92131,0,36,12,70,3,2.6,2,165,0,0,1,0
2737,95621,0,53,29,12,1,0.3,1,0,0,0,0,0
2738,94577,0,57,31,159,2,0.5,1,0,0,0,0,0
2739,95120,0,35,9,103,2,4.5,3,0,0,0,1,0
2740,91330,0,43,18,42,1,0.3,3,0,0,0,1,0
2741,92182,0,54,29,48,2,2.1,3,142,0,0,1,0
2742,90266,0,29,3,49,1,1.5,1,0,0,0,0,0
2743,95762,0,39,14,89,2,0.4,1,0,0,0,1,0
2744,94583,0,32,8,22,4,0.7,2,0,0,0,1,1
2745,92121,0,51,27,10,2,0.2,1,86,0,0,0,0
2746,95616,0,50,25,38,1,1.3,2,120,0,0,0,1
2747,92703,0,54,29,49,2,2.1,3,95,0,0,1,1
2748,91765,0,38,12,30,2,1.4,3,0,0,0,0,1
2749,94305,0,32,7,82,1,2.6,2,240,0,1,1,1
2750,94086,0,62,37,82,1,0.8,3,312,0,0,1,0
2751,94501,0,57,33,24,1,0.1,2,0,0,0,0,0
2752,92251,0,47,23,32,4,0.6,1,156,0,0,1,1
2753,95819,0,51,25,34,3,0.9,3,111,0,0,1,0
2754,93117,1,54,27,195,2,4.75,2,477,0,0,0,0
2755,93943,0,26,1,61,4,2.2,1,119,0,0,0,0
2756,93711,0,37,11,22,3,0.1,2,0,0,0,1,1
2757,91301,0,27,0,40,4,1,3,0,0,0,1,0
2758,93943,0,63,38,50,2,2.8,1,205,0,0,0,0
2759,94501,0,62,36,35,2,0.7,3,0,1,0,0,1
2760,95617,0,59,33,64,3,0.3,2,0,0,0,0,0
2761,94080,0,32,7,49,3,2.3,1,0,0,0,1,0
2762,95045,0,35,8,44,4,1,2,192,0,0,0,1
2763,93403,0,56,31,65,2,3.7,1,0,0,0,1,0
2764,93943,0,55,31,13,4,0.7,1,0,0,0,1,0
2765,91320,0,31,5,84,1,2.9,3,105,0,0,0,1
2766,92093,0,54,29,28,4,0.2,2,101,0,0,1,0
2767,95123,0,58,32,108,3,4.4,1,0,0,0,1,0
2768,90401,0,48,24,59,1,0,1,144,0,0,1,0
2769,95819,0,48,22,163,1,2.4,1,396,0,0,1,0
2770,91320,1,33,9,183,2,8.8,3,582,0,0,1,0
2771,90024,0,36,6,69,4,4,3,0,0,0,1,0
2772,92333,0,41,16,115,1,7,1,0,0,0,0,0
2773,92646,1,55,31,130,4,6.5,1,0,0,0,0,1
2774,94309,1,63,37,185,2,7.9,2,358,0,0,1,0
2775,94066,0,53,29,118,2,0.3,1,0,0,0,1,0
2776,95039,0,38,13,163,1,4.1,1,0,0,0,0,0
2777,93106,0,46,20,140,2,6.3,1,380,0,0,1,1
2778,94122,0,59,33,91,2,0.7,2,0,0,0,1,1
2779,92646,0,56,31,61,4,1.3,3,0,0,0,1,1
2780,95521,1,59,35,168,4,4.1,2,0,0,0,1,0
2781,90630,0,39,13,69,3,0.9,2,0,0,0,0,0
2782,92037,0,47,21,22,1,0.2,1,104,0,0,0,0
2783,92691,0,47,22,53,1,0.3,1,213,0,0,0,0
2784,92123,0,53,26,25,2,1,2,0,0,1,1,1
2785,91765,1,36,9,115,4,2.2,2,0,0,0,0,0
2786,92521,0,34,9,31,4,1.1,3,85,1,1,1,1
2787,94705,0,36,10,83,1,2.8,3,0,0,0,0,1
2788,92807,0,60,34,152,2,6.9,1,0,0,0,0,0
2789,96003,0,45,20,30,1,0.1,1,0,0,0,1,0
2790,90065,0,27,3,34,1,0.2,3,0,0,0,1,1
2791,95821,0,47,22,44,1,1.4,3,0,0,0,1,1
2792,94710,0,44,20,182,2,7.6,1,0,0,0,0,0
2793,95616,0,54,30,44,3,1.5,1,117,0,0,1,0
2794,94301,0,57,33,122,2,6,1,153,1,1,1,1
2795,94550,0,52,26,35,4,1.8,1,0,0,0,1,0
2796,92407,0,51,25,91,1,0.8,3,0,0,0,0,0
2797,94024,0,57,32,30,2,2,2,0,0,0,0,0
2798,94608,0,65,39,53,1,2.5,3,0,0,0,1,0
2799,94720,0,58,33,28,1,0.3,3,0,0,0,1,0
2800,94720,0,64,39,85,4,3.4,2,200,0,0,1,0
2801,93907,0,52,26,28,2,0.7,2,90,0,0,1,1
2802,91016,0,58,34,41,4,0.4,1,177,0,0,1,0
2803,90650,1,52,22,154,1,5,3,0,1,1,1,0
2804,92831,0,43,18,41,1,0.3,3,0,0,0,1,0
2805,95014,0,56,32,33,3,1.5,1,0,0,0,0,0
2806,94523,1,37,12,182,3,5.8,3,0,0,0,1,0
2807,90740,0,53,27,59,2,0.8,3,0,0,0,1,0
2808,90009,0,27,2,129,2,3.3,1,0,1,0,0,0
2809,94583,0,53,27,35,3,0.9,3,136,0,0,1,0
2810,94705,1,42,16,185,3,2.2,2,0,1,1,1,1
2811,93943,0,58,34,45,4,1.3,2,201,0,0,0,0
2812,94065,0,36,12,62,4,0.1,2,145,0,0,0,0
2813,96008,1,53,28,183,3,8.2,3,467,0,1,1,1
2814,94303,0,48,22,14,2,0.1,3,0,0,0,1,0
2815,94002,0,54,28,53,1,2.2,3,0,0,0,1,1
2816,94019,0,26,1,48,3,2.6,3,169,0,0,0,0
2817,92780,0,50,26,128,2,0.4,1,0,0,0,1,0
2818,94025,0,31,7,105,1,4,1,331,0,0,1,0
2819,93943,0,35,9,40,3,0.9,1,0,0,0,1,1
2820,90095,0,63,37,10,2,0.4,1,0,0,0,1,0
2821,90245,0,29,4,102,2,3.3,1,303,0,0,0,0
2822,94143,0,57,32,31,3,0.1,2,0,0,0,1,0
2823,90245,0,30,5,30,4,0.8,1,158,0,0,1,0
2824,90095,0,33,7,21,1,0.6,3,0,1,0,0,0
2825,92867,0,62,36,44,2,0.3,1,0,0,0,0,0
2826,95060,0,35,10,48,1,2.5,3,164,0,0,1,0
2827,94604,0,37,11,21,3,0.2,2,0,0,0,1,0
2828,90266,0,37,11,84,4,2.2,2,0,0,0,1,1
2829,94306,0,35,10,64,3,0.7,2,230,0,0,1,0
2830,94720,0,35,9,82,1,2.5,1,138,0,0,0,0
2831,95616,0,59,35,39,4,1.3,1,0,0,0,1,0
2832,90405,0,53,27,45,2,0.8,3,0,0,0,1,1
2833,92056,1,45,21,133,4,5.7,3,0,0,1,1,1
2834,90009,0,46,22,152,2,1.4,1,0,0,0,1,0
2835,90033,0,40,16,12,1,1,1,91,1,0,0,0
2836,94112,0,42,16,32,3,1.5,1,149,0,0,1,0
2837,94085,0,25,1,74,4,2.6,1,204,0,0,0,0
2838,92037,0,39,14,54,2,1.1,2,159,0,0,0,1
2839,94542,1,30,6,181,3,4.1,2,0,0,1,1,1
2840,90034,0,58,33,75,2,0,3,0,0,0,1,0
2841,91101,0,41,15,95,3,0.1,1,240,1,0,0,0
2842,94305,1,37,11,190,4,7.3,2,565,0,1,1,0
2843,94709,0,36,11,90,1,2.8,1,0,0,0,1,0
2844,95616,0,27,3,20,4,1,1,134,0,0,1,1
2845,95014,0,60,34,64,3,2.2,3,0,0,0,0,0
2846,90019,0,62,36,85,2,1.7,3,98,0,0,0,0
2847,93711,0,67,43,105,4,1.7,2,0,0,0,1,0
2848,90840,0,44,18,21,1,0.2,1,0,0,0,1,0
2849,94720,0,24,-1,78,2,1.8,2,0,0,0,0,0
2850,94085,0,45,21,158,2,6.67,1,132,0,0,1,1
2851,94720,0,58,34,125,1,4.3,1,219,0,0,0,0
2852,95449,0,61,36,81,3,1.8,2,0,0,0,1,0
2853,93105,0,54,29,183,1,8.1,1,0,0,0,1,1
2854,94550,0,28,3,54,4,0.6,2,0,0,0,1,0
2855,94025,0,49,24,79,4,3.6,3,212,0,0,1,0
2856,91706,0,35,11,38,1,1.5,2,136,0,0,1,0
2857,94704,1,36,10,172,4,1,2,295,0,0,1,0
2858,93106,1,34,8,184,3,7.5,1,0,0,0,0,0
2859,95054,0,36,11,158,2,7.8,1,114,0,0,1,1
2860,94596,1,35,11,188,1,0.9,3,282,0,0,1,0
2861,95064,0,27,2,20,4,0.5,3,0,0,0,1,0
2862,92677,0,42,18,60,4,0.2,3,151,0,0,0,1
2863,92096,0,65,39,113,4,2.4,3,0,0,0,1,0
2864,93101,0,29,5,70,4,0,1,0,0,0,1,1
2865,95762,0,65,41,84,2,0,3,0,0,0,1,1
2866,94002,0,59,33,23,2,0.2,3,0,0,0,1,0
2867,90089,0,46,22,141,2,3.3,1,0,1,1,1,1
2868,90007,0,59,33,110,3,4.4,1,264,0,0,1,0
2869,94923,0,52,26,31,4,1.8,1,0,0,0,1,1
2870,92660,0,60,35,22,1,1.3,1,80,0,0,0,0
2871,95134,0,43,17,91,1,5.2,1,0,1,0,0,0
2872,94131,0,65,39,82,4,2.4,3,252,0,0,1,0
2873,92630,0,50,26,23,1,0.3,1,0,0,0,0,0
2874,93943,0,48,23,35,1,0.1,1,0,1,0,1,0
2875,91380,1,49,25,114,1,2.5,3,0,0,0,1,0
2876,94402,0,58,33,18,3,0.1,2,0,0,0,1,1
2877,91107,0,24,-2,80,2,1.6,3,238,0,0,0,0
2878,95817,0,58,32,74,2,2.3,3,0,0,0,0,1
2879,94590,1,45,19,122,4,4.1,2,0,0,0,1,0
2880,94545,0,42,15,73,3,2.33,2,0,0,0,0,0
2881,96064,0,64,40,40,2,1.1,1,0,0,0,1,0
2882,92103,0,49,25,55,4,0.1,3,0,0,0,1,0
2883,90089,0,55,31,69,1,2.7,2,0,1,0,0,1
2884,90024,0,40,14,92,4,1.4,2,0,0,0,1,0
2885,93943,0,28,2,48,4,2.1,3,0,0,0,1,1
2886,91711,1,57,31,113,4,0.6,3,327,0,0,1,0
2887,93940,0,50,25,58,1,1.3,2,0,0,0,1,0
2888,94025,0,40,16,109,2,2.2,1,0,0,0,1,0
2889,94542,0,55,28,39,3,1,2,0,0,0,1,1
2890,94591,0,53,29,33,3,1.9,2,144,0,0,0,0
2891,94304,0,48,24,18,4,0.2,1,0,0,0,1,1
2892,90044,0,59,33,63,1,1.6,1,0,0,0,1,1
2893,92093,0,58,32,43,1,2.8,2,0,0,0,1,0
2894,94022,0,38,14,70,4,2,3,0,0,0,1,0
2895,94545,0,49,25,19,1,0.9,3,0,0,0,0,0
2896,94501,0,60,36,39,4,1.3,2,140,0,0,1,0
2897,94720,0,54,28,81,3,0.8,1,0,0,0,0,0
2898,92161,0,28,2,34,4,1.3,3,0,0,0,0,0
2899,91711,1,27,1,140,1,5.9,2,175,1,1,1,0
2900,94305,0,42,18,114,1,0.3,1,0,0,0,0,0
2901,91320,0,52,28,55,2,3.2,3,151,0,0,0,0
2902,95351,0,54,30,21,1,0.1,2,76,0,0,1,0
2903,94022,0,56,30,50,4,2.8,2,0,1,0,1,0
2904,95833,0,58,34,41,3,1.5,1,0,0,0,1,1
2905,90032,1,56,32,190,3,2.2,1,0,0,1,1,0
2906,94110,0,64,40,8,2,0.3,3,0,0,0,1,0
2907,92870,0,35,8,55,2,1.67,2,0,0,0,1,0
2908,91763,0,45,20,40,2,1.3,1,0,0,0,0,1
2909,95616,0,57,32,22,3,0.1,2,0,0,0,1,0
2910,94590,0,35,8,44,2,1.67,2,0,1,0,0,1
2911,95039,1,46,22,102,3,4.5,3,0,0,0,1,0
2912,93033,0,30,4,54,4,1.8,3,235,0,0,1,0
2913,90291,1,44,20,130,4,3.2,2,0,0,0,0,0
2914,94501,0,39,12,75,3,2.33,2,0,0,0,1,1
2915,95929,0,42,18,42,2,1.7,1,0,0,0,1,0
2916,92110,0,34,9,133,1,3.8,1,0,0,0,1,0
2917,92037,0,46,20,40,1,1.2,2,0,0,0,1,0
2918,94305,0,55,31,34,3,1.5,1,101,0,0,1,0
2919,93727,0,28,3,142,1,0.8,1,0,0,0,1,0
2920,94542,0,35,10,64,3,2.3,1,0,0,1,1,1
2921,94720,0,60,35,44,2,1.6,3,170,0,0,1,0
2922,91401,0,50,24,95,1,0.3,1,262,0,0,1,0
2923,90011,0,52,26,49,1,1.4,3,0,0,0,1,0
2924,91007,0,51,27,12,2,0.2,1,0,0,0,0,0
2925,90024,0,51,26,98,1,1.3,3,0,0,0,1,1
2926,91711,0,59,35,42,4,0.4,1,0,0,0,1,0
2927,92152,0,53,28,44,2,0.6,3,0,0,0,1,1
2928,94117,0,43,17,124,1,5.2,1,0,0,0,0,0
2929,95005,0,31,6,175,2,6.7,1,0,0,0,1,0
2930,94061,0,32,6,22,4,0.3,1,0,0,0,0,0
2931,95929,0,41,17,78,4,2.67,1,99,0,0,1,0
2932,91741,0,31,4,54,2,1,2,109,0,0,0,1
2933,92407,0,41,16,154,1,7,1,0,0,0,0,1
2934,95820,0,47,22,42,3,2.7,2,0,0,0,1,0
2935,91763,0,37,13,195,2,6.5,1,635,0,0,1,0
2936,93023,0,53,23,80,1,3,3,0,0,0,1,1
2937,94301,0,49,22,81,3,2,2,0,0,0,1,0
2938,94022,0,62,36,89,2,2,1,0,0,0,1,1
2939,93943,0,33,9,61,3,2.6,2,0,0,0,1,0
2940,90016,0,54,24,25,4,0.4,3,0,0,0,0,1
2941,90245,0,27,3,43,3,0.1,2,163,0,0,1,0
2942,92606,0,60,35,122,1,2.6,1,352,0,0,0,0
2943,90405,0,29,5,160,1,4.3,1,385,0,0,1,0
2944,91320,0,56,32,83,4,1.6,2,0,0,0,0,0
2945,92182,0,55,30,79,2,0,3,0,0,0,0,0
2946,94305,0,45,19,30,3,0.5,2,0,0,0,1,1
2947,94110,0,33,9,145,1,4.3,1,437,0,0,1,0
2948,90024,0,45,21,151,2,3.3,1,328,0,0,0,0
2949,94720,0,44,18,14,2,0.1,3,98,0,0,0,1
2950,95054,0,37,11,19,3,0.2,2,0,0,0,1,0
2951,95820,0,42,16,55,1,0.7,3,135,0,0,1,0
2952,94720,1,26,2,132,2,2.4,3,0,0,0,0,1
2953,94065,0,33,8,182,1,8.6,1,0,0,0,0,0
2954,91330,0,61,36,78,3,0.5,1,0,0,0,1,1
